;coeditor1;coeditor2;count
3292;Florey, Sonya;Meizoz, Jérome;1
3283;Foulc, puis Thieri;Jurkowsky, Henrik;1
3291;Kaempfer, Jean;Meizoz, Jérome;1
3290;Florey, Sonya;Kaempfer, Jean;1
3289;Kaempfer, J.;Meizoz, Jérôme;1
3288;Kadish, Doris Y.;Massardier-Kenney, Françoise;1
3287;Jenson, Deborah;Kadish, Doris Y.;1
3286;Knüsel, Christopher J.;Réveillas, Hélène;1
3285;Kacki, Sacha;Knüsel, Christopher J.;1
3301;Béla, Kapossy;Lovis, Béatrice;1
3302;Kapossy, Béla;Nakhimovsky, Isaac;1
3303;Nakhimovsky, Isaac;Whatmore, Richard;1
3304;Karp, S.;Kuznecov, I.N.;1
3321;Kermode, Jennifer;Walker, Garthine;1
3320;Krell, David Farrell;Menner-Bettscheid, Sabine;1
3319;Kenney, Douglas F.;Krell, David Farrell;1
3318;Kenney, Douglas F.;Menner-Bettscheid, Sabine;1
3317;Kennedy, J. Gerald;Person, Leland S.;1
3316;Kennaway, James;Knoeff, Rina;1
3315;Kenis, Leo;Lindeijer, Marc;1
3314;Kelly, Veronica;von Mücke, Dorothea E.;1
3313;Hardy, Meredith D.;Kelly, Kenneth G.;1
3312;Cornick, Martyn;Kelly, Debra;1
3311;Kehoe, Karly;Vance, Michael;1
3309;Kearns, James;Mill, Allister;1
3308;Drouin, Daniel;Kazerouni, Guillaume;1
3306;Kertkova, G.S.;Kuznecov, I.N.;1
3305;Karp, S.;Kertkova, G.S.;1
3284;Kacki, Sacha;Réveillas, Hélène;1
3282;Franconie, Grégoire;Julliard, Jacques;1
3324;Kinzel, Till;Mildorf, Jarmila;1
3243;Lefort, Elisabeth;Lequan, Mai;1
3254;John, Richard R.;Silberstein-Loeb, Jonathan;1
3250;Jiméno, Frédéric;Massounie, Dominique;1
3248;Jiménez Plaza, Dolores;Ramos, Elena Real;1
3247;Jettot, Stéphane;Lezowski, Marie;1
3246;Jettot, Stéphane;Zuñiga, Jean-Paul;1
3245;Lequan, Mai;Sardinha, Diogo;1
3244;Lefort, Elisabeth;Sardinha, Diogo;1
3242;Jesus, Paulo;Sardinha, Diogo;1
3281;Juhé-Beaulaton, Dominique;Leblan, Vincent;1
3241;Jesus, Paulo;Lequan, Mai;1
3240;Jesus, Paulo;Lefort, Elisabeth;1
3239;Hirsch, Jean-Pierre;Leuwers, Hervé;1
3238;Deregnaucourt, Gilles;Leuwers, Hervé;1
3237;Deregnaucourt, Gilles;Hirsch, Jean-Pierre;1
3236;Hirsch, Jean-Pierre;Jessenne, Jean-Pierre;1
3235;Deregnaucourt, Gilles;Jessenne, Jean-Pierre;1
3256;Johnson, Nancy E.;Keen, Paul;1
3257;Johnston, Freya;Mugglestone, Lynda;1
3259;Jones, Claire G.;Martin, Alison E.;1
3260;Jones, Claire G.;Wolf, Alexis;1
3280;Joyal, Serge;Linteau, Paul-André;1
3279;Lambert, Craig;Mentz, Steve;1
3278;Jowitt, Claire;Mentz, Steve;1
3277;Jowitt, Claire;Lambert, Craig;1
3273;Jourdan, Annie;Leerssen, J.-Th.;1
3271;Joubert, Valérie;Segas, Lise;1
3269;Jörg Schönert, Peter Hühn;Stein, Malte;1
3268;Tully, Carol;Williams, Heather;1
3267;Jones, Kathryn N.;Williams, Heather;1
3266;Jones, Kathryn N.;Tully, Carol;1
3265;Carey, Juliet;Richardson, Emily;1
3264;Jones, Colin;Richardson, Emily;1
3263;Carey, Juliet;Jones, Colin;1
3262;Jones, Colin;Wahrman, Dror;1
3261;Martin, Alison E.;Wolf, Alexis;1
3323;King, Shelley;Schlick, Yaël;1
3325;Kiple, Kenneth F.;Ornelas, Kriemhildd Coneè;1
3454;Laville, Yann;Mayor, Grégoire;1
3416;Lagrave, Jean-Paul de;Smith, David W.;1
3426;Corbo, Claude;Lamonde, Yvan;1
3425;Lambert-Bresson, Michèle;Térade, Anne;1
3421;Lajer-Burcharth, Ewa;Rudy, Elizabeth M.;1
3420;Eilola, Jari;Hokkanen, Markku;1
3419;Hokkanen, Markku;Laine-Frigren, Tuomas;1
3418;Eilola, Jari;Laine-Frigren, Tuomas;1
3417;Smith, David W.;de Marie-Thérèse Inguenaud, avec le concours;1
3415;Lagrave, Jean-Paul de;de Marie-Thérèse Inguenaud, avec le concours;1
3405;Leduc, Christian;Lærke, Mogens;1
3413;Laghouati, Sofiane;Watthee-Delmotte, Myriam;1
3412;Laghouati, Sofiane;Martens, David;1
3411;Lafrance, Xavier;Post, Charles;1
3410;Fitzpatrick, avec Leslie;Monkhouse, Christopher;1
3409;Fitzpatrick, avec Leslie;Laffan, William;1
3408;Laffan, William;Monkhouse, Christopher;1
3407;Leduc, Christian;Rabouin, David;1
3427;Lamonde, Yvan;Poton, Didier;1
3428;Bergeron, Marie-Andrée;Lamonde, Yvan;1
3429;Lacroix, Michel;Lamonde, Yvan;1
3430;Lamonde, Yvan;Livernois, Jonathan;1
3453;Lavezzi, Élisabeth;Picard, Timothée;1
3452;Crevier, Isabelle;David, François;1
3451;David, François;Laverdure, Hélène;1
3450;Crevier, Isabelle;Laverdure, Hélène;1
3448;Lauritsen, Holger Ross;Thorup, Mikkel;1
3447;Laurioux, Bruno;Stengel, Kilien;1
3446;Laurens, Annie-France;Pomian, Krzysztof;1
3445;Guillaumont, François;Laurence, Patrick;1
3444;Hatab, Simon;Laurence Decobert, Jean-Michel Vinciguerra;1
3442;Larmagnac-Matheron, Octave;Ortoli, Sven;1
3440;Laniel-Musitelli, Sophie;Sabiron, Céline;1
3435;Feeney, Denis;Lande, Joel B.;1
3433;Lacroix, Michel;Livernois, Jonathan;1
3432;Bergeron, Marie-Andrée;Livernois, Jonathan;1
3431;Bergeron, Marie-Andrée;Lacroix, Michel;1
3406;Lærke, Mogens;Rabouin, David;1
3404;Lacoste, Jean-Yves;Riaudel, Olivier;1
3331;Kitson, Peter J.;Markley, Robert;1
3354;Knibiehler, Yvonne;Sagaert, Martine;1
3362;Rosset, François;Zurbuchen, Simone;1
3361;Zurbuchen, Simone;de Pascal Griener, avec l’aide;1
3360;Rosset, François;de Pascal Griener, avec l’aide;1
3359;Kobi, Valérie;Zurbuchen, Simone;1
3358;Kobi, Valérie;Rosset, François;1
3357;Kobi, Valérie;de Pascal Griener, avec l’aide;1
3355;Knights, Mark;Morton, Adam;1
3353;Allard, Gérard;Knee, Philip;1
3403;Cuzin, Jean-Pierre;Laclotte, Michel;1
3345;Feldmann, Hans-Uli;Oehrli, Markus;1
3344;Feldmann, Hans-Uli;Kloeti, Thomas;1
3343;Kloeti, Thomas;Oehrli, Markus;1
3339;Klein, W.;Sändig, B.;1
3338;Klein, Lawrence E.;Vopa, Anthony L. La;1
3337;Klein, Jean-François;Marnot, Bruno;1
3333;Klein, Alexandre;Parayre, Séverine;1
3368;Konstanty Pietrzak, Witold;Koźluk, Magdalena;1
3369;Beaujean, Stéphane;Kowalczyk, Bozena Anna;1
3373;Kremer Nathalie, Jean-Paul Sermain;Yen-Mai, Tran-Gervat;1
3379;André, Valérie;Krief, Huguette;1
3402;Laborie, Lionel;Tricoire, Damien;1
3401;Labbé, Thomas;Schenk, Gerrit J.;1
3400;La Charité, Claude;Roy, Roxanne;1
3399;Kushner, Eva;Toru, Haga;1
3398;Fanlo, Jean-Raymond;Kuperty-Tsur, Nadine;1
3395;Krumenacker, Yves;Noguès, Boris;1
3394;Krop, Jérôme;Lembré, Stéphane;1
3393;Bakewell, Susan Benforado;Kromm, Jane;1
3392;Parsis-Barubé, Odile;Schnapp, Alain;1
3391;Burlot, Delphine;Schnapp, Alain;1
3390;Burlot, Delphine;Parsis-Barubé, Odile;1
3389;Krings, Véronique;Schnapp, Alain;1
3388;Krings, Véronique;Parsis-Barubé, Odile;1
3387;Burlot, Delphine;Krings, Véronique;1
3386;Krimmer, Elisabeth;Simpson, Patricia Anne;1
2819;Daniel Rabreau, Anne-Cécile Tizon-Germe;Gordon, Alden R.;1
2817;Gordon, Alden R.;Morin, Christophe;1
1956;Brun, Jacques Le;Cuche, François-Xavier;1
2211;Desrosiers, Diane;Roy, Roxanne;1
2219;Echinger-Maurach, Claudia;Krems, Eva-Bettina;1
2218;Deutsch, Kristina;Krems, Eva-Bettina;1
2217;Deutsch, Kristina;Echinger-Maurach, Claudia;1
2216;Deutsch, Helen;Nussbaum, Felicity;1
2214;Dickinson, John A.;Goy, Joseph;1
2213;Dessureault, Christian;Dickinson, John A.;1
2212;Dessberg, Frédéric;Schnakenbourg, Éric;1
2210;Martineau, France;Morin, Yves Charles;1
2226;Dickson, Morgan;Dominguez, Véronique;1
2209;Desrochers, Alain;Morin, Yves Charles;1
2208;Desrochers, Alain;Martineau, France;1
2206;Dickinson, John A.;Hubert, Ollivier;1
2205;Deslandres, Dominique;Hubert, Ollivier;1
2204;Deslandres, Dominique;Dickinson, John A.;1
2203;Désiré dit Gosset, Gilles;Landgraf, Éric;1
2202;Descimon, Robert;Haddad, Élie;1
2225;Dick, Alex J.;la collaboration de Jo-Ann McEachern, avec;1
2227;Dickson, Morgan;Haak, Marie-Laurence;1
2816;Cohen, avec Jeremy;Sorkin, David;1
2244;Gargam, Adeleine;Grande, Nathalie;1
2257;Parinet, Élisabeth;Vielliard, Françoise;1
2256;Diu, Isabelle;Vielliard, Françoise;1
2255;Dirscherl, Margit;Köhler, Astrid;1
2254;DiPlacidi, Jenny;Leydecker, Karl;1
2247;Dion, Nicholas;Saint-Gerand, Jacques-Philippe;1
2246;Grande, Nathalie;Henneau, Marie-Élisabeth;1
2245;Gargam, Adeleine;Henneau, Marie-Élisabeth;1
2243;Dion, Laëtitia;Henneau, Marie-Élisabeth;1
2228;Dominguez, Véronique;Haak, Marie-Laurence;1
2242;Dion, Laëtitia;Grande, Nathalie;1
2241;Dion, Laëtitia;Gargam, Adeleine;1
2240;Dieterle, Bernard;Engel, Manfred;1
2239;Neefs, Jacques;Rolet, Stéphane;1
2238;Didier, Béatrice;Rolet, Stéphane;1
2230;Didier, Béatrice;Ponnau, Gwenhaël;1
2229;Didier, Béatrice;Tabet, Emmanuelle;1
2201;Deschênes, Gaston;Maurais, Pierrette;1
2199;Descamps, Olivier;Domingo, Rafael;1
2198;Hunt, Lynn;Nelson, William Max;1
2166;Buchan, Bruce;Crawley, Karen;1
2173;McCormack, Gavan;Morris-Suzuki, Tessa;1
2172;Hudson, Mark;Morris-Suzuki, Tessa;1
2171;Hudson, Mark;McCormack, Gavan;1
2170;Denoon, Donald;Morris-Suzuki, Tessa;1
2169;Denoon, Donald;McCormack, Gavan;1
2168;Denoon, Donald;Hudson, Mark;1
2167;Crawley, Karen;Ellison, David;1
2165;Buchan, Bruce;Ellison, David;1
2197;Desan, Suzanne;Nelson, William Max;1
2164;Crawley, Karen;Denney, Peter;1
2163;Denney, Peter;Ellison, David;1
2162;Buchan, Bruce;Denney, Peter;1
2161;Denker-Berkoff, Brigitte;Poirier, Jacques;1
2160;Foucher, Isabelle;Milliot, Vincent;1
2159;Denis, Vincent;Foucher, Isabelle;1
2157;Denis, Vincent;Denys, Catherine;1
2174;Denys, Catherine;Marin, Brigitte;1
2175;Denys, Catherine;Milliot, Vincent;1
2176;Marin, Brigitte;Milliot, Vincent;1
2178;Walsby, Malcolm;Weduwen, Der;1
2196;Desan, Suzanne;Hunt, Lynn;1
2195;Handfield, Nicolas;Portelance, Philipp;1
2194;Deruelle, Benjamin;Portelance, Philipp;1
2193;Deruelle, Benjamin;Handfield, Nicolas;1
2189;Déruelle, Aude;Roulin, Jean-Marie;1
2188;DeRochi, Jack E.;Ennis, Daniel J.;1
2187;Lebel-Grenier, Sébastien;Noël, Pierre C.;1
2186;Gélinas, Claude;Noël, Pierre C.;1
2185;Gélinas, Claude;Lebel-Grenier, Sébastien;1
2184;Derocher, Lorraine;Noël, Pierre C.;1
2183;Derocher, Lorraine;Lebel-Grenier, Sébastien;1
2182;Derocher, Lorraine;Gélinas, Claude;1
2181;Langum(édit.), Virginia;Sjögren, Åsa Carlsson;1
2180;Dermineur, Elise M.;Langum(édit.), Virginia;1
2179;Dermineur, Elise M.;Sjögren, Åsa Carlsson;1
2258;Dmitriev, Mikhaïl-V.;Tollet, Daniel;1
2259;Do Paço, David;Monge, Mathilde;1
2260;Do Paço, David;Tatarenko, Laurent;1
2316;Drouin-Hans, Anne-Marie;Kambouchner, Denis;1
2324;Dubief, Henri;Poujol, Jacques;1
2323;Dubet, Anne;Luis, Jean-Philippe;1
2321;Drouin, Sébastien;Guilbert, Nelson;1
2320;Kambouchner, Denis;Vergnioux, Alain;1
2319;Fabre, Michel;Vergnioux, Alain;1
2318;Fabre, Michel;Kambouchner, Denis;1
2317;Drouin-Hans, Anne-Marie;Vergnioux, Alain;1
2315;Drouin-Hans, Anne-Marie;Fabre, Michel;1
2302;Drévillon, Hervé;Venturino, Diego;1
2314;Droste, Heiko;Salmi-Niklander, Kirsti;1
2313;Droixhe, Daniel;la collaboration de Muriel Collart, avec;1
2311;Barbier, Muriel;Cochet, Vincent;1
2310;Barbier, Muriel;Droguet, Vincent;1
2309;Cochet, Vincent;Droguet, Vincent;1
2308;Droguet, Vincent;Jordan, Marc-Henri;1
2304;Drévillon, Hervé;Wieviorka, Olivier;1
2325;Dubois, Pierre;Tadié, Alexis;1
2326;Duby, Georges;Perrot, Michèle;1
2328;Duché-Daguet, V.;Lapacherie, J.-G.;1
2329;Duché-Daguet, V.;la collaboration de F. Marty-Badiola, avec;1
2351;Dufour, Alfred;Monnier, Victor;1
2350;Dufour, Alfred;Quastana, François;1
2349;Roth, Robert;Walter, François;1
2348;Dufour, Albert;Walter, François;1
2347;Dufour, Albert;Roth, Robert;1
2343;Duflo, Colas;Ruiz, Luc;1
2339;Dueck, Evelyn;Vuillemin, Nathalie;1
2338;Dudoignon, Stéphane A.;Komatsu, Hisao;1
2337;Ducrocq, Myriam-Isabelle;Ghermani, Laïla;1
2336;Ducreux, Marie-Élisabeth;Svatos, Martin;1
2335;Lafrance, Guy;Piché, Claude;1
2334;Duchesneau, François;Piché, Claude;1
2333;Duchesneau, François;Lafrance, Guy;1
2332;Duchesneau, François;Griard, Jérémie;1
2330;Lapacherie, J.-G.;la collaboration de F. Marty-Badiola, avec;1
2303;Drévillon, Hervé;Prévôt, Dominique;1
2301;Drévillon, Hervé;Guinier, Arnaud;1
2261;Monge, Mathilde;Tatarenko, Laurent;1
2272;Donington, Katie;Hanley, Ryan;1
2279;Dorigny, Marcel;Sellaouti, Rachida Tlili;1
2278;Dorigny, Marcel;Gainot, Bernard;1
2277;Nimis, Jean;la collaboration de Francesca Pistre, avec;1
2276;Donnarel, Évelyne;la collaboration de Francesca Pistre, avec;1
2275;Donnarel, Évelyne;Nimis, Jean;1
2274;Hanley, Ryan;Moody, Jessica;1
2273;Donington, Katie;Moody, Jessica;1
2270;Donato, Clorinda;López, Ricardo;1
2300;Dresser, Madge;Hann, Andrew;1
2269;Donald, Diana;O’Gorman, Frank;1
2268;Massip, Catherine;Serre, Solveig;1
2267;Dompnier, Bernard;Serre, Solveig;1
2266;Dompnier, Bernard;Massip, Catherine;1
2265;Dompnier, Bernard;Nanni, Stafania;1
2264;Dompnier, Bernard;Duron, Jean;1
2263;Doig, Kathleen Hardesty;Sturzer, Felicia Berger;1
2280;Dornier, Carole;Poulouin, Claudine;1
2281;Dornier, Carole;Siess, Jürgen;1
2282;Dotoli, Giovanni;Jacobée-Sivry, Eric;1
2283;Dotoli, Giovanni;Verguin, Jocelyne;1
2299;Drescher, Seymour;Engerman, Stanley L.;1
2298;Dratwicki, Alexandre;Jardin, Étienne;1
2297;Holloway, Sally;Randles, Sarah;1
2296;Downes, Stephanie;Randles, Sarah;1
2295;Downes, Stephanie;Holloway, Sally;1
2294;Dowling, Abigail;Keyser, Richard;1
2293;Douthwaite, Julia V.;Vidal, Mary;1
2292;Dousse, Michel;Fedrigo, Claudio;1
2291;Douillard, Julien;Jeusel, Diane;1
2290;Kelly, Patrick;Ross, Ian Campbell;1
2289;Douglas, Aileen;Ross, Ian Campbell;1
2288;Douglas, Aileen;Kelly, Patrick;1
2286;Jacobée-Sivry, Eric;Verguin, Jocelyne;1
2285;Selvaggio, Mario;Verguin, Jocelyne;1
2284;Jacobée-Sivry, Eric;Selvaggio, Mario;1
2155;Denécé, Éric;Léthenet, Benoît;1
2154;Fillon, Alexandre;Wotling, Patrick;1
2153;Denat, Céline;Wotling, Patrick;1
2019;Daumalin, Xavier;Faget, Daniel;1
2027;Davies, Simon;Roberts, Daniel Sanjiv;1
2026;Davie, Grace;Leustean, Lucian N.;1
2025;McKenna, Antony;la collaboration de Philippe Fréchet, avec;1
2024;Daverat, Xavier;la collaboration de Philippe Fréchet, avec;1
2023;Daverat, Xavier;McKenna, Antony;1
2022;Dauvois, Nathalie;Grosperrin, Jean-Philippe;1
2020;Faget, Daniel;Raveux, Olivier;1
2018;Leuwers, Hervé;Michel, Sabrina;1
2009;Daston, Lorraine;Park, Katharine;1
2017;Demars-Sion, Véronique;Michel, Sabrina;1
2016;Demars-Sion, Véronique;Leuwers, Hervé;1
2015;Dauchy, Serge;Michel, Sabrina;1
2014;Dauchy, Serge;Leuwers, Hervé;1
2013;Dauchy, Serge;Demars-Sion, Véronique;1
2012;Morgat-Bonnet, Monique;Sorez-Brancourt, Isabelle;1
2011;Daubresse, Sylvie;Sorez-Brancourt, Isabelle;1
2028;Davies, Simon;Espinosa, Gabriel Sánchez;1
2029;Espinosa, Gabriel Sánchez;Roberts, Daniel Sanjiv;1
2033;Davis, Leith;Sorensen, Janet;1
2034;Davis, Michael T.;Macleod, Emma;1
2054;De Courtois, Stéphanie;Maillet, Marie-Ange;1
2052;De Clercq, Jan;Swiggers, Pierre;1
2051;De Clercq, Jan;Lioce, Nico;1
2050;Cléro, Jean-Pierre;De Champs, Emmanuelle;1
2049;De Castelnau-L’Estoile, Charlotte;Regourd, François;1
2045;De Carolis, Chetro;Mariotti, Flavia;1
2044;De Carolis, Chetro;Gambelli, Delia;1
2043;De Carolis, Chetro;Ferran, Florence;1
2042;De Buzon, Christine;Richard-Pauchet, Odile;1
2041;De Bruyn, Frans;Regan, Shaun;1
2039;De Almeida, Teresa Sousa;Frazão, João Amaral;1
2038;De Almeida, Teresa Sousa;Morais, Ana Paiva;1
2037;Dawson, Deidre;Morère, Pierre;1
2036;Macleod, Emma;Pentland, Gordon;1
2035;Davis, Michael T.;Pentland, Gordon;1
2010;Daubresse, Sylvie;Morgat-Bonnet, Monique;1
2008;Das, Nandini;Youngs, Tim;1
2056;Maillet, Marie-Ange;de Rubercy, Eryck;1
1969;Hamard, Monica Preti;Righetti, Marina;1
1976;D’Arnoult, Dominique;Voisin, Olivia;1
1975;D’Aprile, Iwan-Michelangelo;Mak, Ricardo K. S.;1
1974;Schneider, Catherine;Sempère, Emmanuelle;1
1973;D’Antonio, Francesco;Sempère, Emmanuelle;1
1972;D’Antonio, Francesco;Schneider, Catherine;1
1971;Righetti, Marina;Toscano, Gennaro;1
1970;Hamard, Monica Preti;Toscano, Gennaro;1
1968;Iacobini, Antonio;Toscano, Gennaro;1
2007;Desan, Philippe;Paganini, Gianni;1
1967;Iacobini, Antonio;Righetti, Marina;1
1966;Hamard, Monica Preti;Iacobini, Antonio;1
1965;Toscano, Gennaro;d’Achille, Anna Maria;1
1964;Righetti, Marina;d’Achille, Anna Maria;1
1963;Hamard, Monica Preti;d’Achille, Anna Maria;1
1962;Iacobini, Antonio;d’Achille, Anna Maria;1
1958;Curatolo, B.;Poirier, J.;1
1977;D’Avignon, Mathieu;Girard, Camil;1
1980;Da Vinha, Mathieu;Grande, Nathalie;1
1981;Da Vinha, Mathieu;Masson, Raphaël;1
1982;Da Vinha, Mathieu;Maral, Alexandre;1
2006;Darmon, Jean-Charles;Paganini, Gianni;1
2005;Darmon, Jean-Charles;Waquet, Françoise;1
2004;Danan, Joseph;Ryngaert, Jean-Pierre;1
2003;Dakhlia, Jocelyne;Kaiser, Wolfgang;1
2002;Dakhlia, Jocelyne;Vincent, Bernard;1
2001;Roudaut, Maiwenn;Terrisse, Bénédicte;1
2000;Lambertz-Pollan, Ruth;Terrisse, Bénédicte;1
1999;Lambertz-Pollan, Ruth;Roudaut, Maiwenn;1
1998;Dahm, Johannes;Terrisse, Bénédicte;1
1997;Dahm, Johannes;Roudaut, Maiwenn;1
1996;Dahm, Johannes;Lambertz-Pollan, Ruth;1
1987;Lanoë, Catherine;Laurioux, Bruno;1
1986;Da Vinha, Mathieu;Laurioux, Bruno;1
1985;Da Vinha, Mathieu;Lanoë, Catherine;1
1983;Da Vinha, Mathieu;Milovanovic, Nicolas;1
2055;De Courtois, Stéphanie;de Rubercy, Eryck;1
2057;De Craim, Alexandre;Soury, Thomas;1
2152;Denat, Céline;Fillon, Alexandre;1
2111;Degauque, Isabelle;Teulade, Anne;1
2120;Delcourt, Thierry;Parinet, Élisabeth;1
2117;Del Vento, Christian;Musitelli, Pierre;1
2116;Del Vento, Christian;Ferrand, Nathalie;1
2115;Carbone, Raffaele;Del Prete, Antonella;1
2114;Galland, Caroline;Vincent, Catherine;1
2113;Dehoux, Esther;Vincent, Catherine;1
2112;Dehoux, Esther;Galland, Caroline;1
2110;Lopez, Denis;Ruggiu, François-Joseph;1
2099;Decorzant, Yann;Head-König, Anne Lise;1
2109;Defrance, Anne;Ruggiu, François-Joseph;1
2108;Defrance, Anne;Lopez, Denis;1
2105;Espagne, Michel;Martin, François-René;1
2104;Décultot, Élisabeth;Martin, François-René;1
2103;Décultot, Élisabeth;Espagne, Michel;1
2102;Décultot, Élisabeth;Ledbury, Mark;1
2101;Decot, Jérémy;Siviter, Clare;1
2122;Delia, Luigi;Volpilhac-Auger, Catherine;1
2124;Delisle, Jean;Woodsworth, Judith;1
2125;Delleaux, Fulgence;la collaboration de Michel Hermans, avec;1
2126;Deloince-Louette, Christiane;Salha, Agathe;1
2151;Ferran, Florence;Fiorato, Corinne Lucas;1
2150;Démoris, René;Fiorato, Corinne Lucas;1
2149;Démoris, René;Ferran, Florence;1
2147;Scherman, Matthieu;Sleeswijk, Anne Wegener;1
2146;Demont, Vincent;Sleeswijk, Anne Wegener;1
2145;Demont, Vincent;Scherman, Matthieu;1
2140;DeLucia, JoEllen;Shields, Juliet;1
2139;Moullier, Igor;Traversier, Mélanie;1
2138;Delpu, Pierre-Marie;Traversier, Mélanie;1
2137;Delpu, Pierre-Marie;Moullier, Igor;1
2136;Delpla, Isabelle;de Robert, Philippe;1
2135;Porcelli, Maria Grazia;d’Oria, Michèle Sajous;1
2134;Delon, Michel;Porcelli, Maria Grazia;1
2129;Delon, Michel;Mélonio, Françoise;1
2128;Delon, Michel;Fiorentino, Franco;1
2100;Head-König, Anne Lise;Lorenzetti, Luigi;1
2098;Decorzant, Yann;Lorenzetti, Luigi;1
2058;De Crouy-Chanel, Emmanuel;Glineur, Cédric;1
2068;Gojosso, Éric;Mechat, Samia El;1
2075;Garberson, Eric;Lukehart, Peter M.;1
2074;Bowron, avec Edgar Peters;Garberson, Eric;1
2073;De Grazia, Diane;Merling, Mitchell;1
2072;De Grazia, Diane;Lukehart, Peter M.;1
2071;Bowron, avec Edgar Peters;De Grazia, Diane;1
2070;De Grazia, Diane;Garberson, Eric;1
2069;De Gendt, Anne-Marie;Montoya, Alicia C.;1
2067;De Gayffier-Bonneville, Anne-Claire;Gojosso, Éric;1
2097;Dangel, Jacqueline;Murat, Michel;1
2066;De Gayffier-Bonneville, Anne-Claire;Mechat, Samia El;1
2065;De Fontenay, Élisabeth;Proust, Jacques;1
2063;De Finney, James;Morency, Jean;1
2062;De Finney, James;Destrempes, Hélène;1
2061;De Ferrière le Vayer, Marc;Williot, Jean-Pierre;1
2060;Glineur, Cédric;Husson-Rochcongar, Céline;1
2059;De Crouy-Chanel, Emmanuel;Husson-Rochcongar, Céline;1
2076;Garberson, Eric;Merling, Mitchell;1
2077;Bowron, avec Edgar Peters;Lukehart, Peter M.;1
2078;Bowron, avec Edgar Peters;Merling, Mitchell;1
2079;Lukehart, Peter M.;Merling, Mitchell;1
2096;Dangel, Jacqueline;Declercq, Gilles;1
2095;Declercq, Gilles;Murat, Michel;1
2092;Martin, Martial;Vignes, Jean;1
2091;Debailly, Pascal;Vignes, Jean;1
2090;Debailly, Pascal;Martin, Martial;1
2089;Heuvel, Jacques Van den;Robrieux, Jean-Jacques;1
2088;Debailly, Pascal;Heuvel, Jacques Van den;1
2087;Debailly, Pascal;Robrieux, Jean-Jacques;1
2086;Debailly, Pascal;Hersant, Marc;1
2085;De Reyniès, Justine;Peslier, Bénédicte Peralez;1
2084;De Munck, Bert;Lyna, Dries;1
2083;De Mari, Éric;Wenzel, Éric;1
2082;Colette, Maarten;Kinneging, Andreas;1
2081;Colette, Maarten;De Hert, Paul;1
2080;De Hert, Paul;Kinneging, Andreas;1
2352;Monnier, Victor;Quastana, François;1
2353;Dufourcet-Hakim, Marie-Bernadette;Pontet, Josette;1
2354;Dufourcet-Hakim, Marie-Bernadette;Garnier-Panafieu, Michelle;1
2662;McDougall-Waters, Julie;Røstvik, Camilla Mørk;1
2681;Galice, Gabriel;Miqueu, Christophe;1
2680;Galand, Perrine;Laigneau‑Fontaine, Sylvie;1
2679;Gal, Stéphane;Perrillat, Laurent;1
2678;Denis, Vincent;Gainot, Bernard;1
2671;Gaillard, Aurélia;Vallette, Jean-René;1
2670;Calas, Frédéric;Gaillard, Aurélia;1
2663;Gaehtgens, Thomas W.;Wedekind, Gregor;1
2661;Moxham, Noah;Røstvik, Camilla Mørk;1
2648;Marchesano, Louis;Selbach, Vanessa;1
2660;McDougall-Waters, Julie;Moxham, Noah;1
2659;Fyfe, Aileen;Røstvik, Camilla Mørk;1
2658;Fyfe, Aileen;McDougall-Waters, Julie;1
2657;Fyfe, Aileen;Moxham, Noah;1
2652;Beaurepaire, Pierre-Yves;Kaplan, B.J.;1
2651;Beaurepaire, Pierre-Yves;Fukasawa, K.;1
2650;Fukasawa, K.;Kaplan, B.J.;1
2682;Galland, Caroline;Guilloux, Fabien;1
2683;Galland, Caroline;Moracchini, Pierre;1
2684;Guilloux, Fabien;Moracchini, Pierre;1
2685;Galleron, Ioana;Idmhand, Fatiha;1
2705;Garcia, Patrick;Leduc, Jean;1
2704;Dempure, Odile Lasserre;Vatrican, Axelle;1
2703;Garcia, Marie-Thérèse;Vatrican, Axelle;1
2702;Dempure, Odile Lasserre;Garcia, Marie-Thérèse;1
2699;Gantet, Claire;Meumann, Markus;1
2697;Gantet, Claire;Schock, Flemming;1
2695;Cagiano, Letizia Norci;Gambelli, Delia;1
2694;Bocquillon, Michèle;Lahouati, Gérard;1
2693;Diop, David;Lahouati, Gérard;1
2692;Bocquillon, Michèle;Diop, David;1
2691;Gallouët, Catherine;Lahouati, Gérard;1
2690;Bocquillon, Michèle;Gallouët, Catherine;1
2689;Diop, David;Gallouët, Catherine;1
2687;Gallo, Pierino;Mullet-Blandin, Isabelle;1
2686;D., Gallingani;Tagliani, M.;1
2649;Mathis, Rémi;Selbach, Vanessa;1
2647;Marchesano, Louis;Mathis, Rémi;1
2707;Gargett, Graham;Sheridan, Geraldine;1
2606;Fournier-Plamondon, Anne-Sophie;Plourde, Andrée-Anne;1
2614;Francfort, Didier;Saillard, Denis;1
2613;Fox, Robert;Turner, Anthony;1
2612;Fox, Robert;Nieto-Galan, Agusti;1
2611;Porter, R.;Wokler, R.;1
2610;Fox, C.;Wokler, R.;1
2609;Fox, C.;Porter, R.;1
2608;Fowler, Patsy S.;Jackson, Alan;1
2605;Fournes, Ghislaine;Prot, Frédéric;1
2646;Fuhring, Peter;Selbach, Vanessa;1
2603;Fouilloux, Étienne;Hours, Bernard;1
2599;Lemesle, Bruno;Page, Dominique Le;1
